"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","Files","OriginalEvidence","Risk","RecommendedFix","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-F","PBF-363","RB-06624","P10-F06624","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Naming.cs","Reference=Data/System/XML/names.xml; L81; Evidence=string filePath = Path.Combine(Core.BaseDirectory, ""Data/System/XML/names.xml"");","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Data/System/XML/names.xml; L81; Evidence=string filePath = Path.Combine(Core.BaseDirectory, ""Data/System/XML/names.xml"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-364","RB-06625","P10-F06625","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Reporting.cs","Reference=reportHistory.xml; L6184; Evidence=string path = Path.Combine(Core.BaseDirectory, ""reportHistory.xml"");","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=reportHistory.xml; L6184; Evidence=string path = Path.Combine(Core.BaseDirectory, ""reportHistory.xml"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-365","RB-06626","P10-F06626","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Reporting.cs","Reference=reportHistory.xml; L6194; Evidence=string path = Path.Combine(Core.BaseDirectory, ""reportHistory.xml"");","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=reportHistory.xml; L6194; Evidence=string path = Path.Combine(Core.BaseDirectory, ""reportHistory.xml"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-366","RB-06627","P10-F06627","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Reporting.cs","Reference=staffHistory.xml; L6322; Evidence=string path = Path.Combine(Core.BaseDirectory, ""staffHistory.xml"");","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=staffHistory.xml; L6322; Evidence=string path = Path.Combine(Core.BaseDirectory, ""staffHistory.xml"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-367","RB-06628","P10-F06628","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Reporting.cs","Reference=staffHistory.xml; L6333; Evidence=string path = Path.Combine(Core.BaseDirectory, ""staffHistory.xml"");","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=staffHistory.xml; L6333; Evidence=string path = Path.Combine(Core.BaseDirectory, ""staffHistory.xml"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-368","RB-06629","P10-F06629","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Settings.cs","Reference=Info/settings.xml; L128; Evidence=if (System.IO.File.Exists(""Info/settings.xml""))","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/settings.xml; L128; Evidence=if (System.IO.File.Exists(""Info/settings.xml""))","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-369","RB-06630","P10-F06630","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Settings.cs","Reference=Info/settings.xml; L132; Evidence=doc.Load(System.IO.Path.Combine(Core.BaseDirectory, ""Info/settings.xml""));","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/settings.xml; L132; Evidence=doc.Load(System.IO.Path.Combine(Core.BaseDirectory, ""Info/settings.xml""));","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-370","RB-06631","P10-F06631","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/ShrinkTable.cs","Reference=Data/System/CFG/shrink.cfg; L45; Evidence=string path = Path.Combine(Core.BaseDirectory, ""Data/System/CFG/shrink.cfg"");","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Data/System/CFG/shrink.cfg; L45; Evidence=string path = Path.Combine(Core.BaseDirectory, ""Data/System/CFG/shrink.cfg"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-371","RB-06632","P10-F06632","P3","Ready","XML/config schemas","System:Obsolete","Data/Scripts/System/Obsolete/Obsolete.cs","Reference=myrunuodb_{0}.txt; L23340; Evidence=filePath = Path.Combine(Core.BaseDirectory, String.Format(""myrunuodb_{0}.txt"", type))","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=myrunuodb_{0}.txt; L23340; Evidence=filePath = Path.Combine(Core.BaseDirectory, String.Format(""myrunuodb_{0}.txt"", type))","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-372","RB-06633","P10-F06633","P3","Ready","XML/config schemas","System:Obsolete","Data/Scripts/System/Obsolete/Obsolete.cs","Reference=myrunuodb_{0}_{1}.txt; L23355; Evidence=String.Format(""myrunuodb_{0}_{1}.txt"", type, i)","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=myrunuodb_{0}_{1}.txt; L23355; Evidence=String.Format(""myrunuodb_{0}_{1}.txt"", type, i)","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-373","RB-06634","P10-F06634","P3","Ready","XML/config schemas","Trades:Bulk Orders","Data/Scripts/Trades/Bulk Orders/SmallBulkEntry.cs","Reference=Data/System/Bulk Orders/{0}/{1}.cfg; L77; Evidence=return LoadEntries(String.Format(""Data/System/Bulk Orders/{0}/{1}.cfg"", type, name));","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Data/System/Bulk Orders/{0}/{1}.cfg; L77; Evidence=return LoadEntries(String.Format(""Data/System/Bulk Orders/{0}/{1}.cfg"", type, name));","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-374","RB-06635","P10-F06635","P3","Ready","XML/config schemas","ServerCore","Data/System/Source/Body.cs","Reference=Data/System/CFG/body.cfg; L44; Evidence=if (File.Exists(""Data/System/CFG/body.cfg""))","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Data/System/CFG/body.cfg; L44; Evidence=if (File.Exists(""Data/System/CFG/body.cfg""))","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
