"Id","Priority","Status","System","Category","File","Class","Evidence","Risk","Recommendation","Verification","Notes"
"SERIAL-0458","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Chairs/Chairs.cs","Server.Items.OrnateElvenChair","Serialize:L178;Deserialize:L185;SerialCtor:L175","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0459","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Signs/BaseSign.cs","Server.Items.BaseSign","Serialize:L17;Deserialize:L24;SerialCtor:L14;VersionWrite:L21;VersionRead:L28","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0460","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Trees/DarkBrownTreeAddon.cs","Server.Items.DarkBrownTreeAddon","Serialize:L22;Deserialize:L29;SerialCtor:L19","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0461","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Trees/DarkBrownTreeAddon.cs","Server.Items.DarkBrownTreeDeed","Serialize:L53;Deserialize:L60;SerialCtor:L50","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0462","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Trees/GreyTreeAddon.cs","Server.Items.GreyTreeAddon","Serialize:L22;Deserialize:L29;SerialCtor:L19","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0463","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Trees/GreyTreeAddon.cs","Server.Items.GreyTreeDeed","Serialize:L53;Deserialize:L60;SerialCtor:L50","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0464","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Trees/LightBrownTreeAddon.cs","Server.Items.LightBrownTreeAddon","Serialize:L22;Deserialize:L29;SerialCtor:L19","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0465","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Trees/LightBrownTreeAddon.cs","Server.Items.LightBrownTreeDeed","Serialize:L53;Deserialize:L60;SerialCtor:L50","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0466","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Trees/PearTreeAddon.cs","Server.Items.PearTreeAddon","Serialize:L28;Deserialize:L35;SerialCtor:L25","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0467","High","Open","Items:Construction","VersionHandling","Data/Scripts/Items/Construction/Trees/PearTreeAddon.cs","Server.Items.PearTreeDeed","Serialize:L67;Deserialize:L74;SerialCtor:L58","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0468","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.ArmsBarrel","Serialize:L1431;Deserialize:L1437;SerialCtor:L1427;VersionWrite:L1434;VersionRead:L1440","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0469","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.BaseContainer","Serialize:L172;Deserialize:L177;SerialCtor:L168","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0470","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.IronSafe","Serialize:L1372;Deserialize:L1378;SerialCtor:L1368;VersionWrite:L1375;VersionRead:L1381","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0471","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.LargeSack","Serialize:L871;Deserialize:L877;SerialCtor:L860;VersionWrite:L874;VersionRead:L880","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0472","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.MetalSafe","Serialize:L1343;Deserialize:L1349;SerialCtor:L1339;VersionWrite:L1346;VersionRead:L1352","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0473","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.MetalVault","Serialize:L1401;Deserialize:L1407;SerialCtor:L1397;VersionWrite:L1404;VersionRead:L1410","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0474","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.NecromancerBarrel","Serialize:L1460;Deserialize:L1466;SerialCtor:L1456;VersionWrite:L1463;VersionRead:L1469","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0475","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.RockUrn","Serialize:L2278;Deserialize:L2284;SerialCtor:L2274;VersionWrite:L2281;VersionRead:L2287","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0476","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.RockVase","Serialize:L2307;Deserialize:L2313;SerialCtor:L2303;VersionWrite:L2310;VersionRead:L2316","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0477","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.RuggedBackpack","Serialize:L906;Deserialize:L912;SerialCtor:L895;VersionWrite:L909;VersionRead:L915","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0478","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.StoneCasket","Serialize:L2249;Deserialize:L2255;SerialCtor:L2245;VersionWrite:L2252;VersionRead:L2258","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0479","High","Open","Items:Containers","VersionHandling","Data/Scripts/Items/Containers/Container.cs","Server.Items.StoneCoffin","Serialize:L2220;Deserialize:L2226;SerialCtor:L2216;VersionWrite:L2223;VersionRead:L2229","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
