"File","Class","Location","CommentType","Reason","DraftComment","SourcePhase","Status","Evidence"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BowlFoods.cs","Server.Items.TomatoRice","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L718;Deserialize:L725;SerialCtor:L715;VersionWrite:L722;VersionRead:L729"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BowlFoods.cs","Server.Items.TomatoSoup","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1048;Deserialize:L1055;SerialCtor:L1045;VersionWrite:L1052;VersionRead:L1059"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BowlFoods.cs","Server.Items.WoodenBowlCabbage","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1081;Deserialize:L1088;SerialCtor:L1078;VersionWrite:L1085;VersionRead:L1092"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BowlFoods.cs","Server.Items.WoodenBowlCarrot","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1114;Deserialize:L1121;SerialCtor:L1111;VersionWrite:L1118;VersionRead:L1125"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BowlFoods.cs","Server.Items.WoodenBowlCorn","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1147;Deserialize:L1154;SerialCtor:L1144;VersionWrite:L1151;VersionRead:L1158"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BowlFoods.cs","Server.Items.WoodenBowlLettuce","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1180;Deserialize:L1187;SerialCtor:L1177;VersionWrite:L1184;VersionRead:L1191"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BowlFoods.cs","Server.Items.WoodenBowlPea","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1213;Deserialize:L1220;SerialCtor:L1210;VersionWrite:L1217;VersionRead:L1224"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.BananaBread","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L24;Deserialize:L31;SerialCtor:L21;VersionWrite:L28;VersionRead:L35"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.BeefPie","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L189;Deserialize:L196;SerialCtor:L186;VersionWrite:L193;VersionRead:L200"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.BlackberryCobbler","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L57;Deserialize:L64;SerialCtor:L54;VersionWrite:L61;VersionRead:L68"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.BlueberryPie","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L90;Deserialize:L97;SerialCtor:L87;VersionWrite:L94;VersionRead:L101"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.CherryPie","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L123;Deserialize:L130;SerialCtor:L120;VersionWrite:L127;VersionRead:L134"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.ChickenPie","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L156;Deserialize:L163;SerialCtor:L153;VersionWrite:L160;VersionRead:L167"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.CornBread","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L223;Deserialize:L230;SerialCtor:L220;VersionWrite:L227;VersionRead:L234"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.GarlicBread","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L588;Deserialize:L595;SerialCtor:L585;VersionWrite:L592;VersionRead:L599"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.HamPineapplePizza","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L256;Deserialize:L263;SerialCtor:L253;VersionWrite:L260;VersionRead:L267"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.KeyLimePie2","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L289;Deserialize:L296;SerialCtor:L286;VersionWrite:L293;VersionRead:L300"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.LemonMerenguePie","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L322;Deserialize:L329;SerialCtor:L319;VersionWrite:L326;VersionRead:L333"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.MushroomOnionPizza","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L355;Deserialize:L362;SerialCtor:L352;VersionWrite:L359;VersionRead:L366"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.PumpkinBread","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L389;Deserialize:L396;SerialCtor:L386;VersionWrite:L393;VersionRead:L400"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.SausOnionMushPizza","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L422;Deserialize:L429;SerialCtor:L419;VersionWrite:L426;VersionRead:L433"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.ShepherdsPie","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L455;Deserialize:L462;SerialCtor:L452;VersionWrite:L459;VersionRead:L466"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.TacoPizza","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L488;Deserialize:L495;SerialCtor:L485;VersionWrite:L492;VersionRead:L499"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.TurkeyPie","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L521;Deserialize:L528;SerialCtor:L518;VersionWrite:L525;VersionRead:L532"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/BreadPiePizza.cs","Server.Items.VeggiePizza","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L554;Deserialize:L561;SerialCtor:L551;VersionWrite:L558;VersionRead:L565"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/CookingIngredients.cs","Server.Items.Batter","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L21;Deserialize:L28;SerialCtor:L18;VersionWrite:L25;VersionRead:L32"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Foods/CookingIngredients.cs","Server.Items.Butter","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L51;Deserialize:L58;SerialCtor:L48;VersionWrite:L55;VersionRead:L62"
