"ControllerId","RoadmapOrder","SourceBatchId","ControllerStatus","CompletionStatus","SourceEditsAllowedNow","SourceEditsMade","Reason","RequiredUserInputOrApproval","GateRows","VerificationStatus","CommitStatus","ReviewedAt","Notes"
"SOURCE-BATCH-CONTROLLER","148","SOURCE-BATCH-148","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-148 implemented SB144-CAND-005 PirateChest stale/null/mobile/source-container guards while preserving delayed-fill loot behavior, luck bonus behavior, ContainerOwner serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-148-piratechest-guard-repair-closeout.md.","PirateChest.cs gate hits=0; active overlay PirateChest matches=0; no POST-BATCH-Y gate crossed.","Candidate discovery CSV still imported successfully; targeted PirateChest source scan passed; serializer diff scan showed no serialization changes; forbidden-surface scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-148 batch commit.","2026-06-28T11:03:46-05:00","Closed. SOURCE-BATCH-149+ remains pending the next concrete non-gated source target from source-batch-144-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","149","SOURCE-BATCH-149","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-149 implemented SB144-CAND-006 SunkenBag stale/null/mobile/source-container guards while preserving random naming, delayed-fill loot behavior, luck bonus behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-149-sunkenbag-guard-repair-closeout.md.","SunkenBag.cs gate hits=0; active overlay SunkenBag matches=0; no POST-BATCH-Y gate crossed.","Candidate discovery CSV still imported successfully; targeted SunkenBag source scan passed; serializer diff scan showed no serialization changes; forbidden-surface scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-149 batch commit.","2026-06-28T11:07:30-05:00","Closed. SOURCE-BATCH-150+ remains pending the next concrete non-gated source target from source-batch-144-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","150","SOURCE-BATCH-150","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-150 implemented SB144-CAND-007 MovingBox stale/null/mobile/source-container guards while preserving owner assignment for valid mobiles, owner serialization, home/bank checks, open/drop behavior, and layout behavior.","None. Source batch closeout is recorded in source-batch-150-movingbox-guard-repair-closeout.md.","MovingBox.cs gate hits=0; active overlay MovingBox matches=0; no POST-BATCH-Y gate crossed.","Candidate discovery CSV still imported successfully; targeted MovingBox source scan passed; serializer diff scan showed no serialization changes; forbidden-surface scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-150 batch commit.","2026-06-28T11:11:29-05:00","Closed. SOURCE-BATCH-151+ remains pending the next concrete non-gated source target from source-batch-144-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","151","SOURCE-BATCH-151","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-151 implemented SB144-CAND-008 AlchemistPouch stale/null/mobile/source-pouch guards while preserving the organize message, base.OnDragLift return behavior, pouch rules, gump behavior, hotbar behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-151-alchemistpouch-guard-repair-closeout.md.","AlchemistPouch.cs gate hits=0; active overlay AlchemistPouch matches=0; no POST-BATCH-Y gate crossed.","Candidate discovery CSV still imported successfully; targeted AlchemistPouch source scan passed; serializer diff scan showed no serialization changes; forbidden-surface scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-151 batch commit.","2026-06-28T11:15:20-05:00","Closed. SOURCE-BATCH-152+ remains pending the next concrete non-gated source target from source-batch-144-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","152","SOURCE-BATCH-152","SkippedOverlayConflict","SkippedBeforeSourceEdit","No","No","SOURCE-BATCH-152 skipped SB144-CAND-009 BaseMagicStaff after fresh preflight found active post-audit overlay rows for Data/Scripts/Items/Wands/BaseMagicStaff.cs.","None for this skip. The candidate is fenced until the matching post-audit overlay rows are resolved or a later goal explicitly selects it with updated evidence.","BaseMagicStaff.cs POST-BATCH-Y gate hits=0; active overlay BaseMagicStaff matches=4: RB-06714, RB-06715, RB-06731, RB-06782.","Docs-only skip verification: active overlay scan found 4 matching rows; POST-BATCH-Y gate scan found 0 matching rows; source file was inspected but not edited; no source/project/XML/config/data files changed.","Pending docs-only SOURCE-BATCH-152 skip commit.","2026-06-28T11:21:04-05:00","Closed as skipped overlay conflict. SOURCE-BATCH-153+ remains pending the next concrete non-gated source target from source-batch-144-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","153","SOURCE-BATCH-153","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-153 implemented SB144-CAND-010 WindRunnerScroll stale/null/mobile/source-scroll guards while preserving owner-mismatch delete behavior for valid mobiles, owner double-click message, owner serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-153-windrunnerscroll-guard-repair-closeout.md.","WindRunnerScroll.cs gate hits=0; active overlay WindRunnerScroll matches=0; no POST-BATCH-Y gate crossed.","Candidate discovery CSV still imported successfully; targeted WindRunnerScroll source scan passed; serializer diff scan showed no serialization changes; forbidden-surface scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes in source diff; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-153 batch commit.","2026-06-28T11:25:17-05:00","Closed. source-batch-144-candidate-discovery.csv is exhausted; SOURCE-BATCH-154+ requires fresh non-gated candidate discovery."
"SOURCE-BATCH-CONTROLLER","154","SOURCE-BATCH-154","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-154 created fresh candidate discovery and implemented SB154-CAND-001 AstralProjectionScroll stale/null/mobile/source-scroll guards while preserving owner-mismatch delete behavior for valid mobiles, owner double-click message, owner serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-154-astralprojectionscroll-guard-repair-closeout.md.","AstralProjectionScroll.cs gate hits=0; active overlay AstralProjectionScroll matches=0; no POST-BATCH-Y gate crossed.","Candidate discovery CSV imported successfully with 9 complete candidates; targeted AstralProjectionScroll source scan passed; serializer diff scan showed no serialization changes; forbidden-surface source diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-154 batch commit.","2026-06-28T11:31:00-05:00","Closed. SOURCE-BATCH-155+ remains pending the next concrete non-gated source target from source-batch-154-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","155","SOURCE-BATCH-155","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-155 implemented SB154-CAND-002 AstralTravelScroll stale/null/mobile/source-scroll guards while preserving owner-mismatch delete behavior for valid mobiles, owner double-click message, owner serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-155-astraltravelscroll-guard-repair-closeout.md.","AstralTravelScroll.cs gate hits=0; active overlay AstralTravelScroll matches=0; no POST-BATCH-Y gate crossed.","Targeted AstralTravelScroll source scan passed; serializer diff scan showed no serialization changes; forbidden-surface source diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-155 batch commit.","2026-06-28T11:36:00-05:00","Closed. SOURCE-BATCH-156+ remains pending the next concrete non-gated source target from source-batch-154-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","156","SOURCE-BATCH-156","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-156 implemented SB154-CAND-003 CreateRobeScroll stale/null/mobile/source-scroll guards while preserving owner-mismatch delete behavior for valid mobiles, owner double-click message, owner serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-156-createrobescroll-guard-repair-closeout.md.","CreateRobeScroll.cs gate hits=0; active overlay CreateRobeScroll matches=0; no POST-BATCH-Y gate crossed.","Targeted CreateRobeScroll source scan passed; serializer diff scan showed no serialization changes; forbidden-surface source diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-156 batch commit.","2026-06-28T11:41:00-05:00","Closed. SOURCE-BATCH-157+ remains pending the next concrete non-gated source target from source-batch-154-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","157","SOURCE-BATCH-157","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-157 implemented SB154-CAND-004 GentleTouchScroll stale/null/mobile/source-scroll guards while preserving owner-mismatch delete behavior for valid mobiles, owner double-click message, owner serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-157-gentletouchscroll-guard-repair-closeout.md.","GentleTouchScroll.cs gate hits=0; active overlay GentleTouchScroll matches=0; no POST-BATCH-Y gate crossed.","Targeted GentleTouchScroll source scan passed; serializer diff scan showed no serialization changes; forbidden-surface source diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-157 batch commit.","2026-06-28T11:46:00-05:00","Closed. SOURCE-BATCH-158+ remains pending the next concrete non-gated source target from source-batch-154-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","158","SOURCE-BATCH-158","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-158 implemented SB154-CAND-005 LeapScroll stale/null/mobile/source-scroll guards while preserving owner-mismatch delete behavior for valid mobiles, owner double-click message, owner serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-158-leapscroll-guard-repair-closeout.md.","LeapScroll.cs gate hits=0; active overlay LeapScroll matches=0; no POST-BATCH-Y gate crossed.","Targeted LeapScroll source scan passed; serializer diff scan showed no serialization changes; forbidden-surface source diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Pending focused SOURCE-BATCH-158 batch commit.","2026-06-28T11:51:00-05:00","Closed. SOURCE-BATCH-159+ remains pending the next concrete non-gated source target from source-batch-154-candidate-discovery.csv."
