"Id","AuditId","Priority","Status","System","Capability","Decision","RecommendedSurface","Files","Evidence","Risk","ContentBrief","SpoilerBoundary","AcceptanceTest","RuntimeOwnerCheck","Notes"
"IGDB-0127","IGD-SYS-trades-bulk-orders","P3","Ready","Trades:Bulk Orders","Current source boundary: Trades:Bulk Orders","Incorporate","LibraryReference","Data/Scripts/Trades/Bulk Orders/Books/BOBFilter.cs;Data/Scripts/Trades/Bulk Orders/Books/BOBLargeEntry.cs;Data/Scripts/Trades/Bulk Orders/Books/BOBLargeSubEntry.cs;Data/Scripts/Trades/Bulk Orders/Books/BOBSmallEntry.cs;Data/Scripts/Trades/Bulk Orders/Books/BODType.cs;Data/Scripts/Trades/Bulk Orders/Books/BulkOrderBook.cs;Data/Scripts/Trades/Bulk Orders/Books/Gumps/BOBFilterGump.cs;Data/Scripts/Trades/Bulk Orders/Books/Gumps/BOBGump.cs;Data/Scripts/Trades/Bulk Orders/Books/Gumps/BODBuyGump.cs;Data/Scripts/Trades/Bulk Orders/BulkMaterialType.cs;Data/Scripts/Trades/Bulk Orders/Gumps/LargeBODAcceptGump.cs;Data/Scripts/Trades/Bulk Orders/Gumps/LargeBODGump.cs","25 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
"IGDB-0128","IGD-SYS-trades-crafting","P3","Ready","Trades:Crafting","Current source boundary: Trades:Crafting","Incorporate","LibraryReference","Data/Scripts/Trades/Crafting/DefAlchemy.cs;Data/Scripts/Trades/Crafting/DefBlacksmithy.cs;Data/Scripts/Trades/Crafting/DefBowFletching.cs;Data/Scripts/Trades/Crafting/DefCarpentry.cs;Data/Scripts/Trades/Crafting/DefCartography.cs;Data/Scripts/Trades/Crafting/DefCooking.cs;Data/Scripts/Trades/Crafting/DefDruidism.cs;Data/Scripts/Trades/Crafting/DefGlassblowing.cs;Data/Scripts/Trades/Crafting/DefGodCrafting.cs;Data/Scripts/Trades/Crafting/DefInscription.cs;Data/Scripts/Trades/Crafting/DefMasonry.cs;Data/Scripts/Trades/Crafting/DefShelves.cs","17 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
"IGDB-0129","IGD-SYS-trades-gardening","P3","Ready","Trades:Gardening","Current source boundary: Trades:Gardening","Incorporate","LibraryReference","Data/Scripts/Trades/Gardening/Gumps/EmptyTheBowlGump.cs;Data/Scripts/Trades/Gardening/Gumps/MainPlantGump.cs;Data/Scripts/Trades/Gardening/Gumps/ReproductionGump.cs;Data/Scripts/Trades/Gardening/Gumps/SetToDecorativeGump.cs;Data/Scripts/Trades/Gardening/MiscItems/FertileDirt.cs;Data/Scripts/Trades/Gardening/MiscItems/GreenThorns.cs;Data/Scripts/Trades/Gardening/MiscItems/OrangePetals.cs;Data/Scripts/Trades/Gardening/MiscItems/RedLeaves.cs;Data/Scripts/Trades/Gardening/Network/DisplayHelpTopic.cs;Data/Scripts/Trades/Gardening/PlantBowl.cs;Data/Scripts/Trades/Gardening/PlantHue.cs;Data/Scripts/Trades/Gardening/PlantItem.cs","18 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
"IGDB-0130","IGD-SYS-trades-grave-robbing","P3","Ready","Trades:Grave Robbing","Current source boundary: Trades:Grave Robbing","Incorporate","LibraryReference","Data/Scripts/Trades/Grave Robbing/Bones.cs;Data/Scripts/Trades/Grave Robbing/GraveRobbing.cs;Data/Scripts/Trades/Grave Robbing/GraveShovel.cs","3 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
"IGDB-0131","IGD-SYS-trades-guild","P3","Ready","Trades:Guild","Current source boundary: Trades:Guild","Incorporate","LibraryReference","Data/Scripts/Trades/Guild/AttributeHandler.cs;Data/Scripts/Trades/Guild/EnhancementStoneProcess.cs;Data/Scripts/Trades/Guild/GuildCarpentry.cs;Data/Scripts/Trades/Guild/GuildFletching.cs;Data/Scripts/Trades/Guild/GuildHammer.cs;Data/Scripts/Trades/Guild/GuildSewing.cs;Data/Scripts/Trades/Guild/GuildTinkering.cs;Data/Scripts/Trades/Guild/Gumps/EnhancementGump.cs","8 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
"IGDB-0132","IGD-SYS-trades-librarian","P3","Ready","Trades:Librarian","Current source boundary: Trades:Librarian","Incorporate","LibraryReference","Data/Scripts/Trades/Librarian/Librarian.cs;Data/Scripts/Trades/Librarian/LibraryScrolls.cs;Data/Scripts/Trades/Librarian/Monocle.cs","3 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
"IGDB-0133","IGD-SYS-trades-runics","P3","Ready","Trades:Runics","Current source boundary: Trades:Runics","Incorporate","LibraryReference","Data/Scripts/Trades/Runics/BaseRunicFletcherTools.cs;Data/Scripts/Trades/Runics/BaseRunicHammer.cs;Data/Scripts/Trades/Runics/BaseRunicSaw.cs;Data/Scripts/Trades/Runics/BaseRunicSewingKit.cs;Data/Scripts/Trades/Runics/BaseRunicTinkerTools.cs","5 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
"IGDB-0134","IGD-SYS-trades-shoppes","P3","Ready","Trades:Shoppes","Current source boundary: Trades:Shoppes","Incorporate","LibraryReference","Data/Scripts/Trades/Shoppes/AlchemistShoppe.cs;Data/Scripts/Trades/Shoppes/BakerShoppe.cs;Data/Scripts/Trades/Shoppes/BaseShoppe.cs;Data/Scripts/Trades/Shoppes/BlacksmithShoppe.cs;Data/Scripts/Trades/Shoppes/BowyerShoppe.cs;Data/Scripts/Trades/Shoppes/CarpentryShoppe.cs;Data/Scripts/Trades/Shoppes/CartographyShoppe.cs;Data/Scripts/Trades/Shoppes/Customers.cs;Data/Scripts/Trades/Shoppes/HerbalistShoppe.cs;Data/Scripts/Trades/Shoppes/LibrarianShoppe.cs;Data/Scripts/Trades/Shoppes/MerchantCrate.cs;Data/Scripts/Trades/Shoppes/MorticianShoppe.cs","14 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
"IGDB-0135","IGD-SYS-trades-stone","P3","Ready","Trades:Stone","Current source boundary: Trades:Stone","Incorporate","LibraryReference","Data/Scripts/Trades/Stone/Assemblies.cs;Data/Scripts/Trades/Stone/BaseStatue.cs;Data/Scripts/Trades/Stone/BaseStatueDeed.cs;Data/Scripts/Trades/Stone/Furniture.cs;Data/Scripts/Trades/Stone/Gravestones.cs;Data/Scripts/Trades/Stone/Statues.cs","6 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
"IGDB-0136","IGD-SYS-trades-taxidermy","P3","Ready","Trades:Taxidermy","Current source boundary: Trades:Taxidermy","Incorporate","LibraryReference","Data/Scripts/Trades/Taxidermy/MagicSkulls.cs;Data/Scripts/Trades/Taxidermy/MountedTrophyHead.cs;Data/Scripts/Trades/Taxidermy/MountingBase.cs;Data/Scripts/Trades/Taxidermy/StuffedBear.cs;Data/Scripts/Trades/Taxidermy/StuffingBasket.cs;Data/Scripts/Trades/Taxidermy/TrophyBase.cs","6 current source file(s) grouped by current path; first 12 plus every direct Player-command source are listed in SourceFiles. Existing inventory is ownership guidance only.","Medium: progression, materials, queues, and expensive craft decisions can be unclear.","Teach the shared trade loop, required tools, risk or consumption points, and where contextual help appears.","Do not publish rare recipes or hidden resource locations unless the existing system already teaches them.","A new user can start, stop, and safely repeat the shared trade loop using in-game information.","Required: ordinary-player staging placement/accessibility evidence; no world save is present in this checkout.","Boundary census row. Detailed rows carry incorporation work."
