"CommentTargetId","SourceFindingId","Track","File","Class","Location","CommentType","Reason","DraftComment","SourcePhase","Status","Evidence"
"P10-COM-0223","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Titans/FalseSeaGod.cs","Server.Custom.Confictura.Mobiles.FalseSeaGod","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L36;Deserialize:L42;SerialCtor:L31;VersionWrite:L39"
"P10-COM-0224","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Titans/FalseWindGod.cs","Server.Custom.Confictura.Mobiles.FalseWindGod","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L36;Deserialize:L42;SerialCtor:L31;VersionWrite:L39"
"P10-COM-0225","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Titans/Herculian.cs","Server.Custom.Confictura.Mobiles.Herculian","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L36;Deserialize:L42;SerialCtor:L31;VersionWrite:L39"
"P10-COM-0226","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/Beholder.cs","Server.Custom.Confictura.Mobiles.Beholder","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L61;Deserialize:L67;SerialCtor:L56;VersionWrite:L64"
"P10-COM-0227","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/CryptKeeper.cs","Server.Custom.Confictura.Mobiles.CryptKeeper","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L55;Deserialize:L61;SerialCtor:L50;VersionWrite:L58"
"P10-COM-0228","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/EvilDruid.cs","Server.Custom.Confictura.Mobiles.EvilDruid","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L35;Deserialize:L41;SerialCtor:L30;VersionWrite:L38"
"P10-COM-0229","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/GhostOfLadyEverdear.cs","Server.Custom.Confictura.Mobiles.GhostOfLadyEverdear","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L50;Deserialize:L56;SerialCtor:L45;VersionWrite:L53"
"P10-COM-0230","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/Honorguard.cs","Server.Custom.Confictura.Mobiles.Honorguard","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L77;Deserialize:L83;SerialCtor:L66;VersionWrite:L80"
"P10-COM-0231","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/OldKingWolfgang.cs","Server.Custom.Confictura.Mobiles.OldKingWolfgang","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L38;Deserialize:L44;SerialCtor:L33;VersionWrite:L41"
"P10-COM-0232","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/Rattlebones.cs","Server.Custom.Confictura.Mobiles.Rattlebones","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L56;Deserialize:L62;SerialCtor:L51;VersionWrite:L59"
"P10-COM-0233","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/RedDeath.cs","Server.Custom.Confictura.Mobiles.RedDeath","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L37;Deserialize:L43;SerialCtor:L32;VersionWrite:L40"
"P10-COM-0234","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/RoyalSwordmaster.cs","Server.Custom.Confictura.Mobiles.RoyalSwordmaster","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L54;Deserialize:L60;SerialCtor:L49;VersionWrite:L57"
"P10-COM-0235","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/RuneKnight.cs","Server.Custom.Confictura.Mobiles.RuneKnight","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L69;Deserialize:L75;SerialCtor:L64;VersionWrite:L72"
"P10-COM-0236","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/Servant.cs","Server.Custom.Confictura.Mobiles.Servant","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L49;Deserialize:L55;SerialCtor:L44;VersionWrite:L52"
"P10-COM-0237","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/TheGroundskeeper.cs","Server.Custom.Confictura.Mobiles.TheGroundskeeper","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L36;Deserialize:L42;SerialCtor:L31;VersionWrite:L39"
"P10-COM-0238","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/TheMadDuke.cs","Server.Custom.Confictura.Mobiles.TheMadDuke","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L34;Deserialize:L40;SerialCtor:L29;VersionWrite:L37"
"P10-COM-0239","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/TheNecromancer.cs","Server.Custom.Confictura.Mobiles.TheNecromancer","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L54;Deserialize:L60;SerialCtor:L49;VersionWrite:L57"
"P10-COM-0240","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/TombWatcher.cs","Server.Custom.Confictura.Mobiles.TombWatcher","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L61;Deserialize:L67;SerialCtor:L56;VersionWrite:L64"
"P10-COM-0241","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/VampireIllusion.cs","Server.Custom.Confictura.Mobiles.VampireIllusion","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L38;Deserialize:L44;SerialCtor:L33;VersionWrite:L41"
"P10-COM-0242","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/VoidWraith.cs","Server.Custom.Confictura.Mobiles.VoidWraith","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L46;Deserialize:L52;SerialCtor:L41;VersionWrite:L49"
"P10-COM-0243","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/WalkingEffigy.cs","Server.Custom.Confictura.Mobiles.WalkingEffigy","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L34;Deserialize:L40;SerialCtor:L29;VersionWrite:L37"
"P10-COM-0244","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Undead/WolfgangsDragon.cs","Server.Custom.Confictura.Mobiles.WolfgangsDragon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L37;Deserialize:L43;SerialCtor:L32;VersionWrite:L40"
"P10-COM-0245","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Vendors/Gort.cs","Server.Custom.Confictura.Mobiles.Gort","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L36;Deserialize:L42;SerialCtor:L31;VersionWrite:L39"
"P10-COM-0246","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Vendors/Siddo.cs","Server.Custom.Confictura.Mobiles.Siddo","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L47;Deserialize:L53;SerialCtor:L42;VersionWrite:L50"
"P10-COM-0247","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Mobiles/Vendors/SirGideon.cs","Server.Custom.Confictura.Mobiles.SirGideon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L38;Deserialize:L44;SerialCtor:L33;VersionWrite:L41"
